authorid,Author,Title,Summary,summary_credit,bookImgId,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Sub_Genre,Translation,Buy_Link,Read_Link,Listen_Link,Length,lon,lat,PublisherList
jjfigueroa,John J Figueroa,Black in White: Caribbean Child in the UK Home,N/A,,jjfigueroa10,1995,English,Pitman Publishing,London,England,(london)_england,Anthology,,n,#,#,#,153,,,
jjfigueroa,John J Figueroa,Blue Mountain Peak: Poetry & Prose,N/A,,jjfigueroa1,1944,English,Privately Published/Gleaner,Kingston,Jamaica,kingston_jamaica,Poetry Collection,,n,#,#,#,65,,,
jjfigueroa,John J Figueroa,Ignoring Hurts,N/A,,jjfigueroa5,1976,English,Three Continents Press,"Washington, D.C.",United States,washington_dc_united¬†states,Anthology,,n,#,#,#,121,,,
jjfigueroa,John J Figueroa,"Editor, with Donald E. Herdeck and others, Caribbean Writers: A Bio-Bibliographical Encyclopedia",N/A,,jjfigueroa6,1979,English,Three Continents Press,"Washington, D.C.",United States,washington_dc_united¬†states,Biography,,n,#,#,#,,,,
jjfigueroa,John J Figueroa,Love Leaps Here,N/A,,jjfigueroa2,1962,English,Tinling & Co.,Liverpool,England,liverpool_england,Poetry Collection,,n,#,#,#,60,,,
jrlee,John Robert Lee,Saint Lucian Literature And Theatre: An Anthology Of Reviews,N/A,,jrlee4,2006,English,Cultural Development Foundation,Castries,St. Lucia,castries_st.¬†lucia,Anthology,,n,#,#,#,356,,,
jrlee,John Robert Lee,Canticles,N/A,,jrlee5,2007,English,Mahanaim Publishing,Florida,United States,,Poems,,n,#,#,#,28,,,
jrlee,John Robert Lee,Artefacts: Collected Poems,N/A,,jrlee3,2000,English,Mayers Printing Company,Minneapolis,United States,minneapolis_united¬†states,Poetry Collection,,n,#,#,#,64,,,
jrlee,John Robert Lee,Elemental: New and Selected Poems,N/A,,jrlee6,2008,English,Peepal Tree Press Ltd.,"Leeds, LDN",England,leeds_ldn_england,Poetry Collection,,n,#,#,#,76,,,
jrlee,John Robert Lee,Collected Poems: 1975-2015,N/A,,jrlee8,2017,English,Peepal Tree Press Ltd.,"Leeds, LDN",England,leeds_ldn_england,Poetry Collection,,n,#,#,#,212,,,
jrlee,John Robert Lee,Pierrot,N/A,,jrlee9,2020,English,Peepal Tree Press Ltd.,"Leeds, LDN",England,leeds_ldn_england,Poetry Collection,,n,#,#,#,72,,,
jrlee,John Robert Lee,"Saint Lucian: Selected Poems, 1967-1987",N/A,,jrlee1,1989,English,Phelps Publishing Company,Massachusetts,United States,,Poetry Collection,,n,#,#,#,47,,,
jrlee,John Robert Lee,Translations: New and Selected Poems,N/A,,jrlee2,1993,English,Sunshine Bookshop,,,,Poetry Collection,,n,#,#,#,24,,,
jrlee,John Robert Lee,Sighting and Other Poems of Faith: Selected Poems,N/A,,jrlee7,2013,English,Xlibris US,"Indiana, IN",United States,indianapolis_in_united¬†states,Poetry Collection,,n,#,#,#,88,,,
jwboddamwhetham,John W. Boddam-Whetham,"Roraima and British Guiana: With a Glance at Bermuda, the West Indies, and the Spanish Main",N/A,,jwboddamwhetham1,1879,English,Hurst and Blackett,London,England,london_england,Nonfiction,,n,#,#,#,363,,,
jdlrosa,Jonathan De La Rosa,Captain Coconut,N/A,,jdlrosa1,2014,English,Jonathan de la Rosa,Diego Martin,Trinidad & Tobago,diego_martin_trinidad_&¬†tobago,Fiction (Novel),,n,#,#,#,24,,,
jmartí,Jose Martí,Versos Libres De José Martí,N/A,,jmartí2,1939,Spanish,"La Veronica, imprenta de M. Altolaguirre",Havana,Cuba,havana_cuba,Poetry Collection,,n,#,#,#,211,,,
jmartí,Jose Martí,Versos Sencillos,N/A,,jmartí1,1891,Spanish,Publicaciones de la Secretaría de Educación,Havana,Cuba,havana_cuba,Poetry Collection,,n,#,#,#,78,,,
jrfeo,Jose Rodriguez Feo,Mi Correspondencia con Lezama Lima,N/A,,jrfeo1,1989,Spanish,Unión de Escritores y Artistas de Cuba,Havana,Cuba,havana_cuba,Nonfiction,,n,#,#,#,143,,,
jpeterson,Josie Peterson,Tristan & Isolda,N/A,,jpeterson1,2015,English,Createspace Independent Publishing Platform,"Scotts Valley, CA",United States,scotts_valley_ca_united_states,Fiction (Novel),,n,#,#,#,98,,,
jpeterson,Josie Peterson,"Fairy Dust, The Trickster: A Chapbook Of Poems",N/A,,jpeterson2,2016,English,Createspace Independent Publishing Platform,"Scotts Valley, CA",United States,scotts_valley_ca_united_states,Poetry Collection,,n,#,#,#,46,,,
jpeterson,Josie Peterson,Evelyn Dunbar And Other Comedies: Five One-Woman Plays,N/A,,jpeterson3,2016,English,Createspace Independent Publishing Platform,"Scotts Valley, CA",United States,scotts_valley_ca_united_states,Drama,,n,#,#,#,56,,,
jpeterson,Josie Peterson,Fairy Dust: A Chapbook Of Poems,N/A,,jpeterson4,2018,English,Createspace Independent Publishing Platform,"Scotts Valley, CA",United States,scotts_valley_ca_united_states,Poetry Collection,,n,#,#,#,44,,,
jhinkson,Joy Hinkson,The Bolt Of Light,N/A,,jhinkson1,2016,English,Caribbean Print Technologies Limited,San Juan,Trinidad & Tobago,san_juan_trinidad_&¬†tobago,Fiction (Novel),,n,#,#,#,,,,
jaalix,Juan Antonio Alix,Décimas,N/A,,jaalix1,1927,Spanish,"Impr. de J.R. vda. García, sucesores",Santo Domingo,Dominican Republic,santo_domingo_dominican_republic,Poetry Collection,,n,#,#,#,215,,,
jcnunez,Juan Carlos Nunez,Retrato Hablado: Entrevistas Con Personajes De Guadalajara,N/A,,jcnunez1,2020,Spanish,Editorial Universidad de Guadalajara,Guadalajara,Mexico,guadalajara_mexico,Anthology,,n,#,#,#,633,,,
jfmanzano,Juan Francisco Manzano,Un esclave-poète à Cuba au temps du péril noir,N/A,,jfmanzano3,2004,French,"Centre d'études et de recherches caraïbéennes, université des Antilles et de la Guyane, cop.",Paris,France,paris_france,Biography,,n,#,#,#,155,,,
jfmanzano,Juan Francisco Manzano,"Juan Francisco Manzano, Esclavo Poeta En La Isla De Cuba",N/A,,jfmanzano2,2000,Spanish,Ediciones Episteme,Valencia,Spain,valencia_spain,Biography,,n,#,#,#,389,,,
jfmanzano,Juan Francisco Manzano,Poemas,N/A,,jfmanzano5,2009,Spanish,Editorial Linkgua,Madrid,Spain,madrid_spain,Poetry Collection,,n,#,#,#,106,,,
jfmanzano,Juan Francisco Manzano,"Poems by a Slave in the Island of Cuba, Recently Liberated",N/A,,jfmanzano9,2017,English,Forgotten Books,London,United Kingdom,london_united¬†kingdom,Poetry Collection,,n,#,#,#,206,,,
jfmanzano,Juan Francisco Manzano,Autobiografía del Esclavo Poeta y Otros Escritos,N/A,,jfmanzano4,2007,Spanish,Iberoamericana Vervuert,Madrid,Spain,madrid_spain,Biography,,n,#,#,#,325,,,
jfmanzano,Juan Francisco Manzano,The Life and Poems of a Cuban Slave,N/A,,jfmanzano8,2014,English,Macmillan Publishers,"New York, NY",United States,new_york_ny_united¬†states,Fiction (Novel),,n,#,#,#,221,,,
jfmanzano,Juan Francisco Manzano,Zafira,N/A,,jfmanzano6,2010,Spanish,Red Ediciones,Barcelona,Spain,barcelona_spain,Fiction (Novel),,n,#,#,#,114,,,
jfmanzano,Juan Francisco Manzano,Autobiografia de un Esclavo,N/A,,jfmanzano1,1996,Spanish,Wayne State University Press,"Detroit, MI",United States,detroit_mi_united_states,Autobiography/ Memoir,,n,#,#,#,136,,,
jfmanzano,Juan Francisco Manzano,Poemas,N/A,,jfmanzano7,2011,Spanish,World Classics,Madrid,Spain,madrid_spain,Poetry Collection,,n,#,#,#,96,,,
jpdeleon,Juana Ponce de León,"As Editor, Dream With No Name: Contemporary Fiction From Cuba",N/A,,jpdeleon1,1999,English,Seven Stories Press,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,,,,
jpdeleon,Juana Ponce de León,Our Word is Our Weapon: Selected Writings,N/A,,jpdeleon2,2000,English,Seven Stories Press,"New York, NY",United States,,Nonfiction Book,,n,#,#,#,456,,,
jpdeleon,Juana Ponce de León,Nuestra Arma Es Nuestra Palabra: Escritos Selectos,N/A,,jpdeleon3,2011,Spanish,Seven Stories Press,"New York, NY",United States,,Nonfiction Book,,y,#,#,#,,,,
jduranty,Jude Duranty,Zouki: D'Ici Danse : Roman,N/A,,jduranty1,2007,French,Ibis Rouge,Matoury,French Guiana,matoury_french_guiana,Fiction (Novel),,y,#,#,#,,,,
jghunta,Juleus Ghunta,Tata and the Big Bad Bull,N/A,,jghunta1,2018,English,Cas,,,cas,Kids,,n,https://www.goodreads.com/book/show/38329984-tata-and-the-big-bad-bull,#,#,48,,,66thand2nd
jghunta,Juleus Ghunta,Caribbean Childhood Traumas + Triumphs pt. 2,N/A,,jghunta2,2020,English,The University of The West Indies Press,Kingston,Jamaica,the_university_of_the_west_indies_press,Poetry,,n,#,#,#,251,,,A & B Books
jghunta,Juleus Ghunta,Caribbean Childhood Traumas + Triumphs pt. 1,N/A,,jghunta3,2020,Spanish,The University of The West Indies Press,Kingston,Jamaica,the_university_of_the_west_indies_press,Poetry,,n,https://www.bookfusion.com/books/915164-interviewing-the-caribbean-volume-5-issue-1,#,#,212,,,A List
jghunta,Juleus Ghunta,Rohan Bulkin and The Shadows,N/A,,jghunta4,2021,English,CaribbeanReads Publishing ,Bay Road,St. Kitts,caribbean_reads_publishing,Kids,,n,https://kozykornerbooks.com/product/rohan-bulkin-and-the-shadows/,#,#,48,,,A.W. Gardner & Co.
jghunta,Juleus Ghunta,Notebook of Words and Ideas,N/A,,jghunta5,2022,English,Dreamright Publishing,New York City,United States,dreamright_publishing,Kids,,n,,,,120,,,Abacus
jghunta,Juleus Ghunta,You Never Know What You're Going To Get,N/A,,jghunta6,2025,English,Chalkboard Publishing,Ontario,Canada,chalkboard_publishing,Kids,,n,https://www.abebooks.com/9781771058933/Never-Know-What-Going-Get-1771058935/plp,#,#,118,,,Abbott Press
jalvarez,Julia Alvarez,In the Time Of The Butterflies,N/A,,jalvarez4,1994,English,Algonquin Books,Chapel Hill,United States,chapel_hill_nc_united¬†states,Fiction (Novel),,n,#,#,#,336,,,
jalvarez,Julia Alvarez,¡Yo!,N/A,,jalvarez7,1997,English,Algonquin Books,"Chapel Hill, NC",United States,chapel_hill_nc_united¬†states,Fiction (Novel),,n,#,#,#,320,,,
jalvarez,Julia Alvarez,Afterlife,N/A,,jalvarez22,2020,English,Algonquin Books,"Chapel Hill, NC",United States,chapel_hill_nc_united¬†states,Fiction (Novel),,n,#,#,#,269,,,
jalvarez,Julia Alvarez,In The Name Of Salome,N/A,,jalvarez10,2000,English,Algonquin Books of Chapel Hill,"Chapel Hill, NC",United States,chapel_hill_nc_united¬†states,Fiction (Novel),,n,#,#,#,320,,,
jalvarez,Julia Alvarez,Something To Declare: Essays,N/A,,jalvarez8,1998,English,Algonquin Of Chapel Hill,"Chapel Hill, NC",United States,chapel_hill_nc_united¬†states,Autobiography/ Memoir,,n,#,#,#,300,,,
jalvarez,Julia Alvarez,A Cafecito Story,N/A,,jalvarez12,2001,English,Chelsea Green Publishing Company,"Chelsea, VT",United States,chelsea_vt_united¬†states,Fiction (Novel),,n,#,#,#,69,,,
jalvarez,Julia Alvarez,Old Age Ain't For Sissies,N/A,,jalvarez1,1979,English,Crane's Creek Press,"Cameron, NC",United States,cameron_nc_united¬†states,Anthology,,n,#,#,#,72,,,
jalvarez,Julia Alvarez,Antes De Ser Libre,N/A,,jalvarez14,2002,Spanish,Ember,"Nueva York, NY",United States,nueva_york_ny_united¬†states,Fiction (Novel),,n,#,#,#,184,,,
jalvarez,Julia Alvarez,Homecoming: New And Collected Poems,N/A,,jalvarez2,1984,English,Grove/Atlantic,"New York, NY",United States,new_york_ny_united_states,Poetry Collection,,n,#,#,#,120,,,
jalvarez,Julia Alvarez,Seven Trees,N/A,,jalvarez9,1998,English,Kat Ran Press,"North Andover, MA",United States,north_andover_ma_united¬†states,Poetry Collection,,n,#,#,#,25,,,
jalvarez,Julia Alvarez,Return To Sender,N/A,,jalvarez18,2009,English,Knopf Books,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,339,,,
jalvarez,Julia Alvarez,Finding Miracles,N/A,,jalvarez15,2004,English,Laurel Leaf,Philippines,Asia,philippines_asia,Fiction (Novel),,n,#,#,#,287,,,
jalvarez,Julia Alvarez,En Busca De Milagros,N/A,,jalvarez16,2004,Spanish,Laurel Leaf,Philippines,Asia,philippines_asia,Fiction (Novel),,n,#,#,#,224,,,
jalvarez,Julia Alvarez,Die Zeit der Schmetterlinge Roman,N/A,,jalvarez5,1994,German,Piper Edition,Munich,Germany,munich_germany,Fiction (Novel),,y,#,#,#,460,,,
jalvarez,Julia Alvarez,Im Namen Der Salomé Roman,N/A,,jalvarez20,2017,German,Piper Verlag GmbH,Munich,Germany,munich_germany,Fiction (Novel),,y,#,#,#,423,,,
jalvarez,Julia Alvarez,Yolanda: Roman,N/A,,jalvarez21,2017,German,Piper Verlag GmbH,Munich,Germany,munich_germany,Fiction (Novel),,y,#,#,#,357,,,
jalvarez,Julia Alvarez,How the García Girls Lost Their Accents,N/A,,jalvarez3,1991,English,Plume,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,290,,,
jalvarez,Julia Alvarez,Once Upon A Quinceanera: Coming Of Age In The USA,N/A,,jalvarez17,2007,English,Plume,"New York, NY",United States,new_york_ny_united_states,Nonfiction,,n,#,#,#,275,,,
jalvarez,Julia Alvarez,In De Tijd Van De Vlinders,N/A,,jalvarez6,1994,Dutch,Poema Pocket,Amsterdam,Netherlands,amsterdam_netherlands,Fiction (Novel),,y,#,#,#,365,,,
jalvarez,Julia Alvarez,En El Tiempo De Las Mariposas: In The Time Of The Butterflies,N/A,,jalvarez13,2002,Spanish,Recorded Books,"Prince Frederick, MD",United States,prince_frederick_md_united¬†states,Fiction (Novel),,n,#,#,#,304,,,
jalvarez,Julia Alvarez,Tía Lola stories,N/A,,jalvarez19,2010,English,Yearling,"New York, NY",United States,new_york_ny_united_states,Fiction (Short Story Collection),,n,#,#,#,134,,,
jalvarez,Julia Alvarez,How Tia Lola Came To (Visit) Stay,N/A,,jalvarez11,2001,English,Zaner-Bloser,"Columbus, OH",United States,columbus_oh_united¬†states,Fiction (Novel),,n,#,#,#,147,,,
jklundgren,Julie K Lundgren,Adaptasyon Animal,N/A,,jklundgren1,2011,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united_states,Nonfiction,n,24,#,#,#,,,,
jdiaz,Junot Diaz,Islandborn,N/A,,jdiaz6,2018,English,Dial Books,"New York City, NY",United States,new_york_ny_united¬†states,Fiction (Novella),,n,#,#,#,48,,,
jdiaz,Junot Diaz,Lola,N/A,,jdiaz7,2018,Spanish,Dial Books,"New York City, NY",United States,new_york_ny_united¬†states,Fiction (Novella),,n,#,#,#,48,,,
jdiaz,Junot Diaz,La Breve Et Merveilleuse Vie d'Oscar Wao,N/A,,jdiaz3,2008,French,Plon,Paris,France,paris_france,Fiction (Novel),,y,#,#,#,352,,,
jdiaz,Junot Diaz,Drown,N/A,,jdiaz1,1995,English,Riverhead Books,"New York City, NY",United States,new_york_ny_united¬†states,Fiction (Short Story Collection),,n,#,#,#,208,,,
jdiaz,Junot Diaz,The Brief Wondrous Life of Oscar Wao,N/A,,jdiaz2,2007,English,Riverhead Books,"New York, NY",United States,new_york_ny_united¬†states,Fiction (Novel),,n,#,#,#,335,,,
jdiaz,Junot Diaz,This Is How You Lose Her,N/A,,jdiaz4,2012,English,Riverhead Books,"New York City, NY",United States,new_york_ny_united¬†states,Fiction (Short Story Collection),,n,#,#,#,240,,,
jdiaz,Junot Diaz,Así Es Como La Pierdes,N/A,,jdiaz5,2013,Spanish,Vintage Espanol,"New York City, NY",United States,new_york_ny_united¬†states,Fiction (Short Story Collection),,y,#,#,#,208,,,
kdeen,Kamalo Deen ,Curry Cascadoo: A Story,"""Many of us who leave home are constantly in search of some way of returning..."" Curry Cascadoo tells the story of a tragic period in the life of a Caribbean immigrant to New York. Troubled by loneliness, failing health and a longing for life as he remembers it in his native Trinidad, he struggles desperately to complete work on a novel he’d been writing for many years. As he stumbles towards his ultimate goal, he’s haunted by memories of past relationships and thoughts about the true significance of his life. The story is told in the form of letters, poetry and recollections. Curry Cascadoo combines strong feelings of joy and suffering, love and loneliness, nostalgia and doom and provides compelling storytelling throughout.",,kdeen1,2011,English,Pempaleh International Productions,Staten Island,United States,staten_island_united¬†states,Fiction (Novel),,n,https://www.amazon.com/Curry-Cascadoo-Kamalo-Deen/dp/0985965401,#,#,,,,
klord,Karen Lord,"New Worlds, Old Ways: Speculative Tales from the Caribbean","The Caribbean has a powerful, modern tradition of fantastic literature that’s on full display in this anthology of original fiction by writers from Barbados, Trinidad and Tobago, and Bermuda . . . None of these writers is likely to be familiar to American audiences, but all are worth getting to know. Readers who love the writing of Nalo Hopkinson, Tobias S. Buckell, and Lord herself will savor this volume.” ―Publishers Weekly, Starred Review

Do not be misled by the ‘speculative’ in the title. Although there may be robots and fantastical creatures, these common symbols are tools to frame the familiar from fresh perspectives. Here you will find the recent past and ongoing present of government and society with curfews, crime, and corruption; the universal themes of family, growth and death, love and hate; the struggle to thrive when power is capricious and revenge too bittersweet. Here too is the passage of everything―old ways, places, peoples, and ourselves―leaving nothing behind but memories, histories, and stories.

This anthology speaks to the fragility of our Caribbean home, but reminds the reader that although home may be vulnerable, it is also beautifully resilient. The voice of our literature declares that in spite of disasters, this people and this place shall not be wholly destroyed.",,klord4,2016,English,Peekash Press,St. Clair,Trinidad & Tobago,st._clair_trinidad_&¬†tobago,Anthology,,n,https://www.amazon.com/New-Worlds-Old-Ways-Speculative/dp/1617755265,https://www.google.com/books/edition/New_Worlds_Old_Ways_Speculative_Tales_fr/0qZoDQAAQBAJ?hl=en&gbpv=1&pg=PA7&printsec=frontcover,#,159,,,
klord,Karen Lord,Redemption in Indigo: a novel,"Paama’s husband is a fool and a glutton. Bad enough that he followed her to her parents’ home in the village of Makende, now he’s disgraced himself by murdering livestock and stealing corn. When Paama leaves him for good, she attracts the attention of the undying ones—the djombi—who present her with a gift: the Chaos Stick, which allows her to manipulate the subtle forces of the world. Unfortunately, a wrathful djombi with indigo skin believes this power should be his and his alone.",,klord1,2010,English,Small Beer Press,"Easthampton, MA",United States,easthampton_ma_united¬†states,Fiction (Novel),,n,https://www.amazon.com/Redemption-Indigo-novel-Karen-Lord/dp/1931520666,https://www.google.com/books/edition/Redemption_in_Indigo/ibTjEAAAQBAJ?hl=en&gbpv=1&pg=PA4&printsec=frontcover,#,188,,,
klord,Karen Lord,The Best of All Possible Worlds: A Novel,"A proud and reserved alien society finds its homeland destroyed in an unprovoked act of aggression, leaving the survivors no choice but to reach out to the indigenous humanoids of their adopted world, to whom they are distantly related. They wish to preserve their cherished way of life but discover that to protect their culture, they may have to change it forever.

Now a man and a woman from opposite sides of these clashing societies must work together to save this vanishing race—and end up uncovering ancient mysteries with far-reaching ramifications. As their mission hangs in the balance, these unlikely partners—one cool and cerebral, the other fiery and impulsive—may find in each other their own destinies . . . and a force that transcends all.",,klord2,2013,English,Del Rey Books,New York,United States,new_york_ny_united¬†states,Fiction (Novel),Science Fiction,n,https://www.amazon.com/Best-All-Possible-Worlds-Novel/dp/0345549341,https://www.google.com/books/edition/The_Best_of_All_Possible_Worlds/Q-ZKL7RyrjcC?hl=en&gbpv=1&pg=PT8&printsec=frontcover,#,308,,,
klord,Karen Lord,The Galaxy Game,"On the verge of adulthood, Rafi attends the Lyceum, a school for the psionically gifted. Rafi possesses mental abilities that might benefit people . . . or control them. Some wish to help Rafi wield his powers responsibly; others see him as a threat to be contained. Rafi’s only freedom at the Lyceum is Wallrunning: a game of speed and agility played on vast vertical surfaces riddled with variable gravity fields.

Serendipity and Ntenman are also students at the Lyceum, but unlike Rafi, they come from communities where such abilities are valued. Serendipity finds the Lyceum as much a prison as a school, and she yearns for a meaningful life beyond its gates. Ntenman, with his quick tongue, quicker mind, and a willingness to bend if not break the rules, has no problem fitting in. But he too has his reasons for wanting to escape.

Now the three friends are about to experience a moment of violent change as seething tensions between rival star-faring civilizations come to a head. For Serendipity, this change will challenge her ideas of community and self. For Ntenman, it will open new opportunities and new dangers. And for Rafi, given a chance to train with some of the best Wallrunners in the galaxy, it will lead to the discovery that there is more to Wallrunning than he ever suspected . . . and more to himself than he ever dreamed.",,klord3,2014,English,Jo Fletcher Books,London,England,london_ldn_england,Fiction (Novel),Science Fiction,n,https://www.amazon.com/Galaxy-Game-Novel-Karen-Lord/dp/0345534077,https://www.google.com/books/edition/The_Galaxy_Game/R03VAgAAQBAJ?hl=en&gbpv=1&pg=PT8&printsec=frontcover,#,352,,,
